Id,Label,indegree,closnesscentrality,betweenesscentrality,componentnumber,eigencentrality
Influence Of Mass Media,Influence Of Mass Media,6,0,0,0,0.018316
Plague (Disease),Plague (Disease),7,0,0,0,0.01823
Ignitron,Ignitron,3,0,0,0,0.007764
Pixel C,Pixel C,2,0,0,0,0.0003
Hemoglobin,Hemoglobin,4,0,0,0,0.018476
Double Standard,Double Standard,3,0,0,0,0.001239
Miracle Mineral Supplement,Miracle Mineral Supplement,3,0,0,0,0.01602
Deseret Alphabet,Deseret Alphabet,3,0,0,0,0.007182
Frozen (2013 Film),Frozen (2013 Film),3,0,0,0,0.001839
Diethyl Ether,Diethyl Ether,6,0,0,0,0.013805
Premarital Sex,Premarital Sex,4,0,0,0,0.024052
Icpc-2 Plus,Icpc-2 Plus,4,0,0,0,0.007121
Harold Hopkins (Physicist),Harold Hopkins (Physicist),108,0.259265,0.000019,0,0.325441
Transmission Line,Transmission Line,107,0,0,0,0.321805
Poly (Website),Poly (Website),2,0,0,0,0.0003
Covid-19 Pandemic In Qatar,Covid-19 Pandemic In Qatar,4,0,0,0,0.002108
Manchurian Plague,Manchurian Plague,2,0,0,0,0.001213
Cardiovascular And Interventional Radiological Society Of Europe,Cardiovascular And Interventional Radiological Society Of Europe,2,0,0,0,0.012314
Covid-19 Pandemic In Colorado,Covid-19 Pandemic In Colorado,4,0,0,0,0.002108
Antonio Gramsci,Antonio Gramsci,5,0,0,0,0.001637
Cultural Jet Lag,Cultural Jet Lag,2,0,0,0,0.000527
International Emergency Medicine,International Emergency Medicine,4,0,0,0,0.01083
Medical-Surgical Nursing,Medical-Surgical Nursing,102,0.311016,0,0,0.352787
Quantum Circuit,Quantum Circuit,4,0,0,0,0.00803
Gastrointestinal Cancer,Gastrointestinal Cancer,2,0,0,0,0.012204
Party (Law),Party (Law),2,0,0,0,0.006453
Bigtable,Bigtable,2,0,0,0,0.0003
Sitemaps,Sitemaps,2,0,0,0,0.0003
Cinefantastique,Cinefantastique,3,0,0,0,0.001839
American Board Of Physical Therapy Specialties,American Board Of Physical Therapy Specialties,2,0,0,0,0.006846
Chronic Cerebrospinal Venous Insufficiency,Chronic Cerebrospinal Venous Insufficiency,2,0,0,0,0.006147
Souvenir,Souvenir,2,0,0,0,0.009516
Philip Ii Of Spain,Philip Ii Of Spain,2,0,0,0,0.0063
Tunnel,Tunnel,2,0,0,0,0.000435
Therapeutic Inertia,Therapeutic Inertia,3,0,0,0,0.00746
Gobustan State Reserve,Gobustan State Reserve,2,0,0,0,0.000527
Press Videoconferencing,Press Videoconferencing,3,0,0,0,0.001839
Hot Carrier,Hot Carrier,2,0,0,0,0.007098
Lithium-Ion Battery,Lithium-Ion Battery,4,0,0,0,0.00385
Chlorpromazine,Chlorpromazine,5,0,0,0,0.013572
Covid-19 Pandemic In New Zealand,Covid-19 Pandemic In New Zealand,4,0,0,0,0.002108
Friedrich Schleiermacher,Friedrich Schleiermacher,2,0,0,0,0.000714
Indeloxazine,Indeloxazine,3,0,0,0,0.006705
Arithmometer,Arithmometer,2,0,0,0,0.007068
Computer-Aided Design,Computer-Aided Design,5,0,0,0,0.001685
Xerox,Xerox,8,0,0,0,0.019235
Peabody'S Sign,Peabody'S Sign,2,0,0,0,0.012023
Ultraviolet A,Ultraviolet A,3,0,0,0,0.004736
Submerged Lands Act,Submerged Lands Act,2,0,0,0,0.000487
China–Russia Relations,China–Russia Relations,2,0,0,0,0.00072
Culturalism,Culturalism,3,0,0,0,0.000792
Karlsruhe Institute Of Technology,Karlsruhe Institute Of Technology,3,0,0,0,0.008109
Marketing,Marketing,6,0,0,0,0.010792
1850 United States Census,1850 United States Census,2,0,0,0,0.000304
Fresnel Zone,Fresnel Zone,2,0,0,0,0.003867
Psychiatric Survivors Movement,Psychiatric Survivors Movement,7,0,0,0,0.022479
Quackwatch,Quackwatch,3,0,0,0,0.010126
Fernando Simón,Fernando Simón,4,0,0,0,0.002108
Plasmodium,Plasmodium,3,0,0,0,0.008989
Samaritan Script,Samaritan Script,3,0,0,0,0.007182
Orbita (Tv System),Orbita (Tv System),2,0,0,0,0.006981
Data,Data,21,0,0,0,0.036495
Internet Explorer,Internet Explorer,6,0,0,0,0.006131
Neanderthal,Neanderthal,3,0,0,0,0.007705
Costly Signaling Theory In Evolutionary Psychology,Costly Signaling Theory In Evolutionary Psychology,2,0,0,0,0.006661
Memorial Sloan-Kettering Cancer Center,Memorial Sloan-Kettering Cancer Center,3,0,0,0,0.010703
Sql Injection,Sql Injection,4,0,0,0,0.001055
Maxillofacial,Maxillofacial,3,0,0,0,0.018138
Emil Kraepelin,Emil Kraepelin,5,0,0,0,0.015447
Senior Executive Service (United States),Senior Executive Service (United States),2,0,0,0,0.000487
Transaction-Level Modeling,Transaction-Level Modeling,2,0,0,0,0.004081
Bronchus,Bronchus,3,0,0,0,0.012777
Binoculars Building,Binoculars Building,2,0,0,0,0.0003
Risperidone,Risperidone,2,0,0,0,0.006545
Personal God,Personal God,2,0,0,0,0.000714
Elliott Cresson Medal,Elliott Cresson Medal,4,0,0,0,0.013656
The Hague,The Hague,4,0,0,0,0.005191
Valvular Heart Disease,Valvular Heart Disease,2,0,0,0,0.007153
Crowdsource (App),Crowdsource (App),2,0,0,0,0.0003
Refractory Cytopenia With Multilineage Dysplasia,Refractory Cytopenia With Multilineage Dysplasia,2,0,0,0,0.012023
Chemical Synthesis,Chemical Synthesis,8,0,0,0,0.01632
Birth Control Movement In The United States,Birth Control Movement In The United States,6,0,0,0,0.035932
Tft Display,Tft Display,3,0,0,0,0.001839
Conceptualism,Conceptualism,3,0,0,0,0.007112
Royal College Of Surgeons Of Edinburgh,Royal College Of Surgeons Of Edinburgh,8,0,0,0,0.043198
En 13606,En 13606,6,0,0,0,0.004122
Biplane,Biplane,2,0,0,0,0.003592
Hermann Lotze,Hermann Lotze,3,0,0,0,0.007112
Elaine Scarry,Elaine Scarry,2,0,0,0,0.000444
Paroxysmal Extreme Pain Disorder,Paroxysmal Extreme Pain Disorder,2,0,0,0,0.006407
2017 Gorakhpur Hospital Deaths,2017 Gorakhpur Hospital Deaths,2,0,0,0,0.001213
Université De Montréal,Université De Montréal,3,0,0,0,0.007024
Doppler Radar,Doppler Radar,2,0,0,0,0.004572
Amazon Echo Dot,Amazon Echo Dot,2,0,0,0,0.0003
Globalized,Globalized,3,0,0,0,0.001839
Karl Christian Friedrich Krause,Karl Christian Friedrich Krause,2,0,0,0,0.000714
Royal College Of Physicians And Surgeons Of Canada,Royal College Of Physicians And Surgeons Of Canada,9,0,0,0,0.055896
National Telephone Company,National Telephone Company,3,0,0,0,0.010141
Alcohol-Related Dementia,Alcohol-Related Dementia,2,0,0,0,0.000546
Chitwan National Park,Chitwan National Park,2,0,0,0,0.0003
Dermorphin,Dermorphin,2,0,0,0,0.000533
Spamming,Spamming,3,0,0,0,0.004282
Total Care,Total Care,16,0,0,0,0.039972
Thin-Film Transistor,Thin-Film Transistor,4,0,0,0,0.008452
Online Doctor,Online Doctor,2,0,0,0,0.000291
Queensland,Queensland,6,0,0,0,0.002971
Treason,Treason,2,0,0,0,0.000803
Bosnia And Herzegovina,Bosnia And Herzegovina,7,0,0,0,0.015056
Social Stigma Associated With Covid-19,Social Stigma Associated With Covid-19,4,0,0,0,0.002108
Genomic,Genomic,9,0,0,0,0.034287
Home Automation,Home Automation,5,0,0,0,0.001894
Timeline Of The Covid-19 Pandemic In The Republic Of Ireland (2020),Timeline Of The Covid-19 Pandemic In The Republic Of Ireland (2020),4,0,0,0,0.002108
Kell Antigen System,Kell Antigen System,3,0,0,0,0.018165
Labia Majora,Labia Majora,4,0,0,0,0.018483
Charity (Virtue),Charity (Virtue),3,0,0,0,0.005031
Luxembourgish Braille,Luxembourgish Braille,3,0,0,0,0.007182
Chlorhexidine Gluconate,Chlorhexidine Gluconate,2,0,0,0,0.007048
Men'S Interest Channel,Men'S Interest Channel,4,0,0,0,0.013846
Pascal (Unit),Pascal (Unit),3,0,0,0,0.004411
Birth Defect,Birth Defect,17,0,0,0,0.070161
Beam Steering,Beam Steering,3,0,0,0,0.010245
Preimplantation Genetic Diagnosis,Preimplantation Genetic Diagnosis,4,0,0,0,0.019142
Frey'S Procedure,Frey'S Procedure,2,0,0,0,0.012114
Life,Life,5,0,0,0,0.014186
The Globe And Mail,The Globe And Mail,6,0,0,0,0.0032
God In Christianity,God In Christianity,2,0,0,0,0.000714
Swedish Red Cross,Swedish Red Cross,3,0,0,0,0.002711
Quantum Tunnelling,Quantum Tunnelling,2,0,0,0,0.004015
Journal Of The American College Of Surgeons,Journal Of The American College Of Surgeons,3,0.260107,0.000001,0,0.00245
Coxsackie B Virus,Coxsackie B Virus,2,0,0,0,0.000959
Galileo (Satellite Navigation),Galileo (Satellite Navigation),4,0,0,0,0.008214
Clinical Engineering,Clinical Engineering,2,0,0,0,0.000669
Covid-19 Pandemic In Burkina Faso,Covid-19 Pandemic In Burkina Faso,4,0,0,0,0.002108
Biological Half-Life,Biological Half-Life,2,0,0,0,0.000529
Telecommunications In The United Kingdom,Telecommunications In The United Kingdom,2,0,0,0,0.007747
Dosulepin,Dosulepin,3,0,0,0,0.006705
Medium Frequency,Medium Frequency,5,0,0,0,0.012687
Healthcare,Healthcare,30,0,0,0,0.058017
Cultural Deprivation,Cultural Deprivation,2,0,0,0,0.000527
Mouth Infection,Mouth Infection,4,0,0,0,0.009148
Relations (Philosophy),Relations (Philosophy),4,0,0,0,0.007253
Exercise,Exercise,8,0,0,0,0.028993
Edward Bernays,Edward Bernays,4,0,0,0,0.011565
Ada Lovelace,Ada Lovelace,2,0,0,0,0.007011
Navajo Medicine,Navajo Medicine,2,0,0,0,0.012301
Analytic Philosophy,Analytic Philosophy,8,0,0,0,0.01571
Shift Register,Shift Register,2,0,0,0,0.004205
Henning Schulzrinne,Henning Schulzrinne,5,0,0,0,0.017526
Boston Dynamics,Boston Dynamics,3,0,0,0,0.000689
Queuing Delay,Queuing Delay,2,0,0,0,0.00408
Legionnaires' Disease,Legionnaires' Disease,2,0,0,0,0.000346
Climber (Beam),Climber (Beam),3,0,0,0,0.000689
Robotic,Robotic,19,0.283707,0.000195,0,0.018375
Wilderness,Wilderness,2,0,0,0,0.006268
Positive Deviance,Positive Deviance,17,0,0,0,0.036836
Academia,Academia,5,0,0,0,0.015328
In-Band On-Channel,In-Band On-Channel,2,0,0,0,0.005566
Hisense Pulse,Hisense Pulse,2,0,0,0,0.0003
West Indies,West Indies,2,0,0,0,0.009538
Rationalism,Rationalism,8,0,0,0,0.01619
Electric Field,Electric Field,6,0,0,0,0.016011
Google Santa Tracker,Google Santa Tracker,2,0,0,0,0.0003
Silent Film,Silent Film,2,0,0,0,0.005056
Hyperbolic Geometric Graph,Hyperbolic Geometric Graph,4,0,0,0,0.011275
Walter Dandy,Walter Dandy,2,0,0,0,0.012325
Education In The Collectivity Of Saint Martin,Education In The Collectivity Of Saint Martin,3,0,0,0,0.007597
The Guardian,The Guardian,37,0,0,0,0.043715
Ruby (Programming Language),Ruby (Programming Language),4,0,0,0,0.011215
First French Empire,First French Empire,3,0,0,0,0.010626
Bit Stream,Bit Stream,2,0,0,0,0.007145
Fox Corporation,Fox Corporation,3,0,0,0,0.010265
Google Voice Search,Google Voice Search,2,0,0,0,0.0003
Race (Classification Of Human Beings),Race (Classification Of Human Beings),2,0,0,0,0.001022
Pseudoscience,Pseudoscience,8,0,0,0,0.0261
Magnet Therapy,Magnet Therapy,5,0,0,0,0.022406
Symbotic,Symbotic,3,0,0,0,0.000689
Shavian Alphabet,Shavian Alphabet,3,0,0,0,0.007182
Social Age,Social Age,2,0,0,0,0.007068
Adaptive Transform Acoustic Coding,Adaptive Transform Acoustic Coding,5,0,0,0,0.017967
Whistled Language,Whistled Language,105,0.270677,0.000046,0,0.314944
Trifluoperazine,Trifluoperazine,2,0,0,0,0.006545
Viasat (American Company),Viasat (American Company),2,0,0,0,0.004052
Microsoft Mail,Microsoft Mail,2,0,0,0,0.006741
Axis Powers,Axis Powers,3,0,0,0,0.005202
Habitat For Humanity,Habitat For Humanity,2,0,0,0,0.000487
Union College,Union College,2,0,0,0,0.003581
Barbados,Barbados,10,0,0,0,0.005074
Soft Tissue Therapy,Soft Tissue Therapy,2,0,0,0,0.006846
Child Pornography,Child Pornography,3,0,0,0,0.00724
Inferior Vena Cava,Inferior Vena Cava,2,0,0,0,0.012314
Immunohaematology,Immunohaematology,2,0,0,0,0.006337
Driverless Car,Driverless Car,4,0,0,0,0.000848
Axiological Ethics,Axiological Ethics,3,0,0,0,0.001239
Mental Disorders Diagnosed In Childhood,Mental Disorders Diagnosed In Childhood,4,0,0,0,0.008889
Central Apparatus Room,Central Apparatus Room,2,0,0,0,0.006751
Ground (Electricity),Ground (Electricity),4,0,0,0,0.011468
Microcomputer,Microcomputer,9,0,0,0,0.017187
Urticaria Pigmentosa,Urticaria Pigmentosa,2,0,0,0,0.012023
Material Science,Material Science,2,0,0,0,0.003793
Coles Group,Coles Group,2,0,0,0,0.000496
John The Baptist,John The Baptist,2,0,0,0,0.009794
Dsm-Iv,Dsm-Iv,2,0,0,0,0.000886
Languaculture,Languaculture,2,0,0,0,0.000527
Paracetamol/Metoclopramide,Paracetamol/Metoclopramide,2,0,0,0,0.000543
Education In Greece,Education In Greece,3,0,0,0,0.007597
Nuclear Power,Nuclear Power,8,0,0,0,0.019651
Yoga Sutras Of Patanjali,Yoga Sutras Of Patanjali,3,0,0,0,0.007112
Nuclear Power Debate,Nuclear Power Debate,2,0,0,0,0.012313
Hans-Werner Braun,Hans-Werner Braun,4,0,0,0,0.014092
Desiderius Erasmus,Desiderius Erasmus,2,0,0,0,0.000714
Abortion In Fiji,Abortion In Fiji,3,0,0,0,0.00057
Openrefine,Openrefine,2,0,0,0,0.0003
Ospf,Ospf,2,0,0,0,0.006862
T-Mobile Us,T-Mobile Us,5,0,0,0,0.007246
Human Skull,Human Skull,4,0,0,0,0.019036
Google Base,Google Base,2,0,0,0,0.0003
North Thames Regional Cleft Lip And Palate Service,North Thames Regional Cleft Lip And Palate Service,3,0,0,0,0.006498
Technical Specification,Technical Specification,2,0,0,0,0.007077
Adaptation To Extrauterine Life,Adaptation To Extrauterine Life,6,0,0,0,0.028353
Timeline Of The Covid-19 Pandemic In July 2020,Timeline Of The Covid-19 Pandemic In July 2020,4,0,0,0,0.002108
Arct-021,Arct-021,4,0,0,0,0.002108
Glossary Of Engineering: M–Z,Glossary Of Engineering: M–Z,5,0,0,0,0.018118
James L. Flanagan,James L. Flanagan,6,0,0,0,0.021142
History Of Poliomyelitis,History Of Poliomyelitis,2,0,0,0,0.006289
Golden Age Of Porn,Golden Age Of Porn,4,0,0,0,0.024052
Diphtheria,Diphtheria,5,0,0,0,0.008641
Central Epidemic Command Center,Central Epidemic Command Center,4,0,0,0,0.002108
National Highway Traffic Safety Administration,National Highway Traffic Safety Administration,3,0,0,0,0.003985
Travel,Travel,2,0,0,0,0.006776
Antihormone Therapy,Antihormone Therapy,2,0,0,0,0.006386
Ccir System M,Ccir System M,2,0,0,0,0.003513
Phage Therapy,Phage Therapy,7,0,0,0,0.02173
Progress Note,Progress Note,4,0,0,0,0.011418
Reuptake Inhibitor,Reuptake Inhibitor,2,0,0,0,0.006545
Endometriosis,Endometriosis,7,0,0,0,0.025366
Affect (Psychology),Affect (Psychology),3,0,0,0,0.006963
Generic Drug,Generic Drug,7,0,0,0,0.008538
Personal Information,Personal Information,2,0,0,0,0.003499
Propoxyphene,Propoxyphene,2,0,0,0,0.006552
Glucose,Glucose,7,0,0,0,0.015535
District Of Columbia,District Of Columbia,4,0,0,0,0.000925
Housing First,Housing First,15,0,0,0,0.032253
Investigations Into The Origin Of Covid-19,Investigations Into The Origin Of Covid-19,6,0,0,0,0.002952
Mpeg-2 Video,Mpeg-2 Video,3,0,0,0,0.010381
History Of Broadcasting,History Of Broadcasting,104,0.317579,0.000056,0,0.31162
French Revolutionary And Napoleonic Wars,French Revolutionary And Napoleonic Wars,2,0,0,0,0.007063
Philanthropy,Philanthropy,4,0,0,0,0.004382
Friedrich Hayek,Friedrich Hayek,2,0,0,0,0.004864
Walt Disney,Walt Disney,3,0,0,0,0.006912
Medical Council Of Canada Qualifying Examination,Medical Council Of Canada Qualifying Examination,2,0,0,0,0.006857
Value (Personal And Cultural),Value (Personal And Cultural),3,0,0,0,0.00126
Electromagnetic Therapy (Alternative Medicine),Electromagnetic Therapy (Alternative Medicine),2,0,0,0,0.006386
2Nd Bric Summit,2Nd Bric Summit,2,0,0,0,0.00072
University Of Pittsburgh Applied Research Center,University Of Pittsburgh Applied Research Center,2,0,0,0,0.004011
Marshall Rosenbluth,Marshall Rosenbluth,2,0,0,0,0.006975
Abscopal Effect,Abscopal Effect,2,0,0,0,0.006345
Personhood,Personhood,2,0,0,0,0.002184
Taiwanese Society Of Child And Adolescent Psychiatry,Taiwanese Society Of Child And Adolescent Psychiatry,5,0,0,0,0.020673
Alaska Native Medical Center,Alaska Native Medical Center,2,0,0,0,0.000808
Prostitution,Prostitution,6,0,0,0,0.025085
Amv Video Format,Amv Video Format,5,0,0,0,0.017967
Evolutionary Psychology Of Language,Evolutionary Psychology Of Language,2,0,0,0,0.006661
Florence Nightingale,Florence Nightingale,22,0,0,0,0.071974
John N. Bahcall,John N. Bahcall,2,0,0,0,0.006975
Chronic Radiation Syndrome,Chronic Radiation Syndrome,2,0,0,0,0.009689
Associated State,Associated State,4,0,0,0,0.003033
International Ngo Safety Organisation,International Ngo Safety Organisation,2,0,0,0,0.00237
Cortical Deafness,Cortical Deafness,2,0,0,0,0.000757
Sickle Solubility Test,Sickle Solubility Test,2,0,0,0,0.012023
Education In Ecuador,Education In Ecuador,3,0,0,0,0.007597
Maimonides,Maimonides,8,0,0,0,0.011972
Longwave,Longwave,6,0,0,0,0.016095
The Hornet'S Nest (Novel),The Hornet'S Nest (Novel),2,0,0,0,0.000487
Semiotics Of Culture,Semiotics Of Culture,2,0,0,0,0.000527
Gastrectomy,Gastrectomy,6,0,0,0,0.025462
Isdn User Part,Isdn User Part,2,0,0,0,0.006919
Covid-19 Pandemic In Trinidad And Tobago,Covid-19 Pandemic In Trinidad And Tobago,4,0,0,0,0.002108
Medieval Technology,Medieval Technology,2,0,0,0,0.00056
Harvard Business Review,Harvard Business Review,3,0,0,0,0.001414
Stonewall Jackson,Stonewall Jackson,2,0,0,0,0.004019
Long Reach Ethernet,Long Reach Ethernet,2,0,0,0,0.004328
Toxic Abortion,Toxic Abortion,3,0,0,0,0.00057
Bernard Lown,Bernard Lown,2,0,0,0,0.001048
Scheduling (Computing),Scheduling (Computing),4,0,0,0,0.007865
Biomedical Model,Biomedical Model,2,0,0,0,0.006962
Wikiversity,Wikiversity,4,0,0,0,0.007057
Impact Of The Covid-19 Pandemic On The Telehealth Industry,Impact Of The Covid-19 Pandemic On The Telehealth Industry,2,0,0,0,0.001635
Staphylococcus Aureus,Staphylococcus Aureus,2,0,0,0,0.001923
Bowen Technique,Bowen Technique,3,0,0,0,0.01602
Geriatric Trauma,Geriatric Trauma,2,0,0,0,0.012161
Doctor Of Nursing Practice,Doctor Of Nursing Practice,102,0.312897,0.000003,0,0.352787
Google Tensor,Google Tensor,2,0,0,0,0.0003
Household Income,Household Income,4,0,0,0,0.001326
National Braille Association,National Braille Association,3,0,0,0,0.007182
Agonist,Agonist,5,0,0,0,0.007411
Arab League,Arab League,2,0,0,0,0.000868
Organ Failure,Organ Failure,2,0,0,0,0.012425
1990S United States Boom,1990S United States Boom,2,0,0,0,0.007068
Cultural Identity,Cultural Identity,2,0,0,0,0.000527
Roxithromycin,Roxithromycin,2,0,0,0,0.00108
Livestreamed News,Livestreamed News,6,0,0,0,0.01738
Informed Assent,Informed Assent,2,0,0,0,0.001118
Möbius Sign,Möbius Sign,2,0,0,0,0.006629
Robert A. Heinlein,Robert A. Heinlein,5,0,0,0,0.00504
Responses To The Covid-19 Pandemic In May 2021,Responses To The Covid-19 Pandemic In May 2021,4,0,0,0,0.002108
Small World Social,Small World Social,6,0.281557,0.000004,0,0.0029
Mutualism (Economic Theory),Mutualism (Economic Theory),3,0,0,0,0.005005
Industrial Pc,Industrial Pc,2,0,0,0,0.001165
Osti (Identifier),Osti (Identifier),2,0,0,0,0.004749
Fay Ajzenberg-Selove,Fay Ajzenberg-Selove,2,0,0,0,0.006975
Vermont,Vermont,5,0,0,0,0.000635
Margaret Isely,Margaret Isely,2,0,0,0,0.000709
Joint Manipulation,Joint Manipulation,2,0,0,0,0.006846
Crispr,Crispr,7,0,0,0,0.021691
Electroactive Polymers,Electroactive Polymers,2,0,0,0,0.000548
Google Cloud Storage,Google Cloud Storage,2,0,0,0,0.0003
Pterygium,Pterygium,4,0,0,0,0.013309
Phycology,Phycology,5,0,0,0,0.015397
Naloxazone,Naloxazone,2,0,0,0,0.000533
20Th-Century Western Painting,20Th-Century Western Painting,3,0,0,0,0.007404
Social Experiment,Social Experiment,3,0,0,0,0.003843
Proopiomelanocortin,Proopiomelanocortin,2,0,0,0,0.000533
Pixel Visual Core,Pixel Visual Core,2,0,0,0,0.0003
Vector Control,Vector Control,21,0,0,0,0.039379
Baricitinib,Baricitinib,4,0,0,0,0.002108
Late-Night Talk Show,Late-Night Talk Show,3,0,0,0,0.007143
Melasma,Melasma,2,0,0,0,0.00657
Abortion-Rights Movements,Abortion-Rights Movements,9,0,0,0,0.036502
Frank Press,Frank Press,2,0,0,0,0.006975
Diminished Radix Complement,Diminished Radix Complement,2,0,0,0,0.003785
Molodtsov Alphabet,Molodtsov Alphabet,3,0,0,0,0.007182
British Agricultural Revolution,British Agricultural Revolution,3,0,0,0,0.007363
Paroxysmal Nocturnal Hemoglobinuria,Paroxysmal Nocturnal Hemoglobinuria,2,0,0,0,0.012023
Empiricism,Empiricism,17,0,0,0,0.036382
Mysejahtera,Mysejahtera,4,0,0,0,0.002108
High- And Low-Context Cultures,High- And Low-Context Cultures,2,0,0,0,0.000527
Edward Mills Purcell,Edward Mills Purcell,4,0,0,0,0.014157
Samuel Pufendorf,Samuel Pufendorf,2,0,0,0,0.000527
Four-Wire Circuit,Four-Wire Circuit,2,0,0,0,0.006934
Upn,Upn,2,0,0,0,0.003544
Stemirna Covid-19 Vaccine,Stemirna Covid-19 Vaccine,4,0,0,0,0.002108
Digital Art,Digital Art,8,0,0,0,0.018969
Cell Cycle,Cell Cycle,7,0,0,0,0.021564
Methotrexate,Methotrexate,4,0,0,0,0.006587
Emergency Care Assistant,Emergency Care Assistant,3,0,0,0,0.018363
"Lifeline Systems, Inc.","Lifeline Systems, Inc.",3,0.239182,0,0,0.00245
Royal Swedish Academy Of Sciences,Royal Swedish Academy Of Sciences,3,0,0,0,0.010358
Film Industry,Film Industry,3,0,0,0,0.001839
Lujan–Fryns Syndrome,Lujan–Fryns Syndrome,4,0,0,0,0.008889
Music Industry,Music Industry,2,0,0,0,0.006919
Historical Nuclear Weapons Stockpiles And Nuclear Tests By Country,Historical Nuclear Weapons Stockpiles And Nuclear Tests By Country,2,0,0,0,0.012313
Intensive Care Medicine (Journal),Intensive Care Medicine (Journal),2,0,0,0,0.006806
